"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_sort_order","continuous_pickup","continuous_drop_off"
"1012-103536","1012-ARR","8441","Nieuwebrug - Heerenveen, Busstation","","3","","57ad6d","000000","","",""
"1012-103548","1012-ARR","8611","Boornzwaag - Joure, Busstation","","3","","70490a","ffffff","","",""
"1012-103549","1012-ARR","8621","Broek - Joure, Busstation","","3","","6ab204","000000","","",""
"1012-103550","1012-ARR","8631","Dijken - Joure, Busstation","","3","","5171ed","000000","","",""
"1012-103551","1012-ARR","8641","Doniaga - Joure, Busstation","","3","","7c3c53","ffffff","","",""
"1012-103552","1012-ARR","8651","Legemeer - Joure, Busstation","","3","","26d02d","000000","","",""
"1012-103553","1012-ARR","8661","Oldeouwer - Joure, Busstation","","3","","9bb9dd","000000","","",""
"1012-103554","1012-ARR","8671","Ouwster-Nijega - Joure, Busstation","","3","","b3cffe","000000","","",""
"1012-103555","1012-ARR","8681","Rohel - Joure, Busstation","","3","","f38025","000000","","",""
"1012-103556","1012-ARR","8691","Teroele - Joure, Busstation","","3","","434d0b","ffffff","","",""
"1012-103557","1012-ARR","8701","Idskenhuizen - Joure, Busstation","","3","","3893e2","000000","","",""
"1012-103558","1012-ARR","8711","Langweer - Joure, Busstation","","3","","3e5464","ffffff","","",""
"1012-103559","1012-ARR","8721","Ouwsterhaule - Joure, Busstation","","3","","4b951e","000000","","",""
"1012-103560","1012-ARR","8731","Akmarijp - Joure, Busstation","","3","","4a58bc","ffffff","","",""
"1012-103561","1012-ARR","8741","Goingarijp - Joure, Busstation","","3","","98f0cf","000000","","",""
"1012-103562","1012-ARR","8751","Terkaple - Joure, Busstation","","3","","28f346","000000","","",""
"1012-103563","1012-ARR","8811","Tirns - Sneek, Busstation","","3","","614896","ffffff","","",""
"1012-103564","1012-ARR","8821","Ysbrechtum - Sneek, Busstation","","3","","4ba23f","000000","","",""
"1012-103565","1012-ARR","8831","Hidaard - Sneek, Busstation","","3","","4d8881","000000","","",""
"1012-103566","1012-ARR","8832","Hidaard - Wommels, Provinciale weg","","3","","6f76c0","000000","","",""
"1012-103567","1012-ARR","8841","Hinnaard - Sneek, Busstation","","3","","4a298b","ffffff","","",""
"1012-103568","1012-ARR","8842","Hinnaard - Wommels, Provinciale weg","","3","","3691ab","000000","","",""
"1012-103569","1012-ARR","8851","Itens, Hervormde Kerk - Sneek, Busstation","","3","","ab572a","ffffff","","",""
"1012-103570","1012-ARR","8852","Itens, Hervormde Kerk - Wommels, Provinciale weg","","3","","2fbe24","000000","","",""
"1012-103571","1012-ARR","8861","Lytsewierrum - Sneek, Busstation","","3","","45d142","000000","","",""
"1012-103572","1012-ARR","8862","Lytsewierrum - Wommels, Provinciale weg","","3","","1065ef","ffffff","","",""
"1012-103573","1012-ARR","8871","Reahûs - Sneek, Busstation","","3","","1888c9","000000","","",""
"1012-103574","1012-ARR","8872","Reahûs - Wommels, Provinciale weg","","3","","01f7af","000000","","",""
"1012-103575","1012-ARR","8881","Rien - Sneek, Busstation","","3","","03c6fe","000000","","",""
"1012-103576","1012-ARR","8882","Rien - Wommels, Provinciale weg","","3","","91827a","000000","","",""
"1012-103577","1012-ARR","8891","Folsgare - Sneek, Busstation","","3","","7e8eca","000000","","",""
"1012-103578","1012-ARR","8901","Loënga - Sneek, Busstation","","3","","a483d9","000000","","",""
"1012-103579","1012-ARR","8911","Tjalhuizum - Sneek, Busstation","","3","","aa2691","ffffff","","",""
"1012-103580","1012-ARR","8921","Easterein - Sneek, Busstation","","3","","20cfe4","000000","","",""
"1012-103581","1012-ARR","8922","Easterein - Wommels, Provinciale weg","","3","","abef63","000000","","",""
"1012-103582","1012-ARR","8931","Offingawier, Fiifgeawei - Sneek, Busstation","","3","","011cb9","ffffff","","",""
"1012-103583","1012-ARR","8941","Gauw, De Eker - Sneek, Busstation","","3","","4ba621","000000","","",""
"1012-103584","1012-ARR","8951","Goënga, It Mediel - Sneek, Busstation","","3","","4a2a2e","ffffff","","",""
"1012-103585","1012-ARR","8961","Scharnegoutum - Sneek, Busstation","","3","","d40d5c","ffffff","","",""
"1012-103586","1012-ARR","8981","Abbega - Ijlst, Station","","3","","ae0762","ffffff","","",""
"1012-103587","1012-ARR","8991","Greonterp - Ijlst, Station","","3","","d29a53","000000","","",""
"1012-103588","1012-ARR","9001","Oosthem - Ijlst, Station","","3","","79c1d6","000000","","",""
"1012-103589","1012-ARR","9011","Sandfirden - Ijlst, Station","","3","","b985df","000000","","",""
"1012-103590","1012-ARR","9021","Wolsum - Ijlst, Station","","3","","68fcfb","000000","","",""
"1012-103591","1012-ARR","9031","Westhem, De Kat - Ijlst, Station","","3","","27e4d2","000000","","",""
"1012-103592","1012-ARR","9041","Blauwhuis - Ijlst, Station","","3","","f01ba9","000000","","",""
"1012-103593","1012-ARR","9042","Blauwhuis - Bolsward, Twibaksdyk","","3","","61b737","000000","","",""
"1012-103594","1012-ARR","9051","Gaastmeer - Ijlst, Station","","3","","d1f070","000000","","",""
"1012-103595","1012-ARR","9061","Heeg, De Skatting - Ijlst, Station","","3","","700a09","ffffff","","",""
"1012-103596","1012-ARR","9071","Idzega - Ijlst, Station","","3","","c72556","ffffff","","",""
"1012-103597","1012-ARR","9081","Oudega - Ijlst, Station","","3","","0480b1","000000","","",""
"1012-103598","1012-ARR","9111","Iens - Wommels, Provinciale weg","","3","","1ddca3","000000","","",""
"1012-103599","1012-ARR","9121","Kûbaard, Tsjerkebuorren - Wommels, Provinciale weg","","3","","23b97f","000000","","",""
"1012-103600","1012-ARR","9131","Waaksens - Wommels, Provinciale weg","","3","","a47523","000000","","",""
"1012-103601","1012-ARR","9141","Lollum - Wommels, Provinciale weg","","3","","b99929","000000","","",""
"1012-103602","1012-ARR","9151","Schraard - Bolsward,Twibaksdyk","","3","","c057be","000000","","",""
"1012-103603","1012-ARR","9161","Longerhouw - Bolsward, Busstation Twibaksdyk","","3","","5d6f27","ffffff","","",""
"1012-103604","1012-ARR","9171","Schettens - Bolsward, Busstation Twibaksdyk","","3","","2dd258","000000","","",""
"1012-103605","1012-ARR","9181","Hartwerd - Bolsward, Busstation Twibaksdyk","","3","","e8064f","ffffff","","",""
"1012-103606","1012-ARR","9191","Burgwerd, de Opfeart - Bolsward, Twibaksdyk","","3","","4ae914","000000","","",""
"1012-103607","1012-ARR","9201","Hichtum - Bolsward, Busstation Twibaksdyk","","3","","27bc9c","000000","","",""
"1012-103608","1012-ARR","9211","Hieslum - Bolsward, Busstation Twibaksdyk","","3","","6fb839","000000","","",""
"1012-103609","1012-ARR","9221","Dedgum - Bolsward, Busstation Twibaksdyk","","3","","5a6495","ffffff","","",""
"1012-103610","1012-ARR","9231","Piaam - Bolsward, Busstation Twibaksdyk","","3","","0f1b03","ffffff","","",""
"1012-103611","1012-ARR","9241","Idsegahuizum Dorp - Bolsward, Twibaksdyk","","3","","f68e29","000000","","",""
"1012-103612","1012-ARR","9251","Exmorra - Bolsward, Twibaksdyk","","3","","d7a372","000000","","",""
"1012-103613","1012-ARR","9261","Allingawier - Bolsward, Busstation Twibaksdyk","","3","","5a8fc4","000000","","",""
"1012-103614","1012-ARR","9271","Makkum, Botterstraat - Bolsward, Twibaksdyk","","3","","8df0fc","000000","","",""
"1012-103615","1012-ARR","9281","Makkum, Botterstraat - Kop Afsluitdijk","","3","","7e5a77","ffffff","","",""
"1012-103616","1012-ARR","9321","Wons, Salverdastraat - Bolsward, Twibaksdyk","","3","","205321","ffffff","","",""
"1012-103617","1012-ARR","9322","Wons, Salverdastraat - Kop Afsluitdijk","","3","","606bf4","000000","","",""
"1012-103618","1012-ARR","9331","Breezanddijk - Kop Afsluitdijk","","3","","10640f","ffffff","","",""
"1012-103619","1012-ARR","9341","Cornwerd - Kop Afsluitdijk","","3","","bc827c","000000","","",""
"1012-103620","1012-ARR","9351","Nijhuizum - Workum, Station","","3","","f7c777","000000","","",""
"1012-103621","1012-ARR","9361","Ferwoude - Workum, Station","","3","","853445","ffffff","","",""
"1012-103622","1012-ARR","9371","Gaast - Workum, Station","","3","","e2546d","000000","","",""
"1012-103623","1012-ARR","9381","It Heidenskip - Workum, Station","","3","","636a4c","ffffff","","",""
"1012-103624","1012-ARR","9391","Molkwerum, Hellingstrjitte - Koudum, Molkwerum","","3","","817b1a","000000","","",""
"1012-103625","1012-ARR","9401","Warns, Buorren - Koudum, Molkwerum","","3","","d2fadc","000000","","",""
"1012-103626","1012-ARR","9411","Hindeloopen, Museum - Hindeloopen, Station","","3","","47e7af","000000","","",""
"1012-103627","1012-ARR","9511","Kolderwolde - Balk, Harich Rotonde","","3","","01b1ae","000000","","",""
"1012-103628","1012-ARR","9512","Kolderwolde - Hemelum, Flinkeboskje","","3","","a71447","ffffff","","",""
"1012-103629","1012-ARR","9521","Elahuizen - Woudsend, Centrum","","3","","3d4f27","ffffff","","",""
"1012-103630","1012-ARR","9522","Elahuizen - Balk, Harich Rotonde","","3","","e8b47d","000000","","",""
"1012-103631","1012-ARR","9523","Elahuizen - Hemelum, Flinkeboskje","","3","","12d718","000000","","",""
"1012-103632","1012-ARR","9531","Oudega - Woudsend, Centrum","","3","","08dc9b","000000","","",""
"1012-103633","1012-ARR","9532","Oudega - Balk, Harich Rotonde","","3","","30fba9","000000","","",""
"1012-103634","1012-ARR","9533","Oudega - Hemelum, Flinkeboskje","","3","","58a57d","000000","","",""
"1012-103635","1012-ARR","9541","Indijk - Woudsend, Centrum","","3","","a1e1e8","000000","","",""
"1012-103636","1012-ARR","9571","Ruigahuizen - Balk, Harich Rotonde","","3","","959f0b","000000","","",""
"1012-103637","1012-ARR","9611","Bantega - Lemmer, Busstation","","3","","dd4d50","000000","","",""
"1012-103638","1012-ARR","9621","Eesterga - Lemmer, Busstation","","3","","8e0ea5","ffffff","","",""
"1012-103639","1012-ARR","9631","Follega - Lemmer, Busstation","","3","","fef24d","000000","","",""
"1012-103641","1012-ARR","7731","Bartlehiem, Wiereweg - Leeuwarden, Station","","3","","dd6a53","000000","","",""
"1012-103642","1012-ARR","7851","Dairy Campus - Leeuwarden, Station","","3","","16e894","000000","","",""
"1012-103643","1012-ARR","9301","Kop Afsluitdijk - Bolsward, Busstation Twibaksdyk","","3","","f70c06","000000","","",""
"1012-103645","1012-ARR","7451","Marrum, Prov. weg - Ferwert, Prov. weg","","3","","987b7a","000000","","",""
"1012-103646","1012-ARR","8281","Midlum - Harlingen Station","","3","","","","","",""
"1012-103647","1012-ARR","6051","Gerkesklooster - Buitenpost, Station","","3","","fdfa47","000000","","",""
"1012-103648","1012-ARR","6041","Stroobos - Buitenpost, Station","","3","","18f95c","000000","","",""
"1012-103649","1012-ARR","6021","Twijzel - Buitenpost, Station","","3","","cff67d","000000","","",""
"1012-103650","1012-ARR","6011","Twijzelerheide - Buitenpost, Station","","3","","1bbf8a","000000","","",""
"1012-103651","1012-ARR","6061","Garyp, Dorp - Burgum, Kwekerstrjitte","","3","","619507","000000","","",""
"1012-103652","1012-ARR","6062","Garyp, Dorp - Nijega, Rijksweg","","3","","f971dd","000000","","",""
"1012-103653","1012-ARR","6091","Earnewâld - Nijega, Dorpshuis","","3","","cf5d7c","000000","","",""
"1012-103654","1012-ARR","6092","Earnewâld - Nijega, Rijksweg","","3","","9928b9","ffffff","","",""
"1012-103655","1012-ARR","6081","Heechsân - Burgum, Kwekerstrjitte","","3","","815562","ffffff","","",""
"1012-103656","1012-ARR","6071","Eastermar - Burgum, Kwekerstrjitte","","3","","7bcf0c","000000","","",""
"1012-103657","1012-ARR","6072","Eastermar - Drachten, Transferium Oost","","3","","2c5409","ffffff","","",""
"1012-103658","1012-ARR","6032","Jistrum - Buitenpost, Station","","3","","aec1d0","000000","","",""
"1012-103659","1012-ARR","6031","Jistrum - Drachten, Transferium Oost","","3","","1bad26","000000","","",""
"1012-103660","1012-ARR","6101","Suwâld - Swarteweisein","","3","","35b480","000000","","",""
"1012-103661","1012-ARR","6111","De Tike, Dorp - Drachten, Transferium Oost","","3","","46b3d2","000000","","",""
"1012-103662","1012-ARR","6112","De Tike, Dorp - Nijega, Rijksweg","","3","","445fa3","ffffff","","",""
"1012-103663","1012-ARR","6121","De Veenhoop - Drachten, Transferium Oost","","3","","513632","ffffff","","",""
"1012-103664","1012-ARR","6122","De Veenhoop - Akkrum, Station","","3","","cced24","000000","","",""
"1012-103665","1012-ARR","6131","Goëngahuizen - Akkrum, Station","","3","","82a932","000000","","",""
"1012-103666","1012-ARR","6141","Kortehemmen - Drachten, Transferium Oost","","3","","53c30f","000000","","",""
"1012-103667","1012-ARR","6151","Oudega - Nijega, Dorpshuis","","3","","e4fbd0","000000","","",""
"1012-103668","1012-ARR","6152","Oudega - Nijega, Rijksweg","","3","","6c68e3","000000","","",""
"1012-103669","1012-ARR","6161","Rottevalle, Dorp - Drachten, Transferium Oost","","3","","41e56a","000000","","",""
"1012-103670","1012-ARR","6162","Rottevalle, Dorp - Nijega, Rijksweg","","3","","562721","ffffff","","",""
"1012-103671","1012-ARR","6171","Smalle Ee - Drachten, Transferium Oost","","3","","510125","ffffff","","",""
"1012-103672","1012-ARR","6181","Hemrik - Drachten, Transferium Oost","","3","","013801","ffffff","","",""
"1012-103673","1012-ARR","6182","Hemrik - Gorredijk, Busstation","","3","","366399","ffffff","","",""
"1012-103674","1012-ARR","6191","Jonkerslân - Gorredijk, Busstation","","3","","abdef3","000000","","",""
"1012-103675","1012-ARR","6192","Jonkerslân - Heerenveen, Busstation","","3","","8cea25","000000","","",""
"1012-103676","1012-ARR","6201","Lippenhuizen - Gorredijk, Busstation","","3","","e61ea7","000000","","",""
"1012-103677","1012-ARR","6211","Luxwoude - Heerenveen, Busstation","","3","","d06b57","000000","","",""
"1012-103678","1012-ARR","6212","Luxwoude - Gorredijk, Busstation","","3","","dc4c59","000000","","",""
"1012-103679","1012-ARR","6221","Terwispel, Dorp - Gorredijk, Busstation","","3","","90bc58","000000","","",""
"1012-103680","1012-ARR","6231","Bontebok - Heerenveen, Busstation","","3","","420fe8","ffffff","","",""
"1012-103681","1012-ARR","6232","Bontebok - Gorredijk, Busstation","","3","","5af67b","000000","","",""
"1012-103682","1012-ARR","6241","Katlijk, Dorp - Heerenveen, Busstation","","3","","ad33ea","ffffff","","",""
"1012-103683","1012-ARR","6251","Nieuweschoot - Heerenveen, Busstation","","3","","f5520e","000000","","",""
"1012-103684","1012-ARR","6261","Oranjewoud - Heerenveen, Busstation","","3","","5c12e6","ffffff","","",""
"1012-103685","1012-ARR","6271","Terband - Heerenveen, Busstation","","3","","7dc083","000000","","",""
"1012-103686","1012-ARR","9731","Snikzwaag - Joure, Busstation","","3","","ff8000","000000","","",""
"1012-103687","1012-ARR","6281","Fochteloo - Oosterwolde, Busstation","","3","","463491","ffffff","","",""
"1012-103688","1012-ARR","6291","Haule - Oosterwolde, Busstation","","3","","f858b5","000000","","",""
"1012-103689","1012-ARR","6301","Langedijke - Oosterwolde, Busstation","","3","","3b2325","ffffff","","",""
"1012-103690","1012-ARR","6321","Ravenswoud - Oosterwolde, Busstation","","3","","aa626a","000000","","",""
"1012-103691","1012-ARR","6331","De Hoeve - Wolvega, Station","","3","","1b03bc","ffffff","","",""
"1012-103692","1012-ARR","6311","Langelille - Wolvega, Station","","3","","827ead","000000","","",""
"1012-103693","1012-ARR","6341","Munnekeburen - Wolvega, Station","","3","","56ec34","000000","","",""
"1012-103694","1012-ARR","6351","Nijeholtpade - Wolvega, Station","","3","","1dc7a3","000000","","",""
"1012-103695","1012-ARR","6361","Nijeholtwolde - Wolvega, Station","","3","","e464f4","000000","","",""
"1012-103696","1012-ARR","6371","Nijelamer - Wolvega, Station","","3","","8151ba","ffffff","","",""
"1012-103697","1012-ARR","6381","Nijetrijne - Wolvega, Station","","3","","3a54fd","ffffff","","",""
"1012-103698","1012-ARR","6391","Oldeholtwolde - Wolvega, Station","","3","","1f4e70","ffffff","","",""
"1012-103699","1012-ARR","6401","Oldelamer - Wolvega, Station","","3","","dfc66f","000000","","",""
"1012-103700","1012-ARR","6411","Oldetrijne - Wolvega, Station","","3","","683825","ffffff","","",""
"1012-103701","1012-ARR","6421","Scherpenzeel - Wolvega, Station","","3","","2c41e8","ffffff","","",""
"1012-103702","1012-ARR","6431","Slijkenburg - Wolvega, Station","","3","","0875a1","ffffff","","",""
"1012-103703","1012-ARR","6441","Sonnega - Wolvega, Station","","3","","07dbc4","000000","","",""
"1012-103704","1012-ARR","6451","Spanga - Wolvega, Station","","3","","0dea09","000000","","",""
"1012-103705","1012-ARR","6461","Ter Idzard - Wolvega, Station","","3","","39fc82","000000","","",""
"1012-103706","1012-ARR","6481","Zandhuizen - Wolvega, Station","","3","","1d96a9","000000","","",""
"1012-103707","1012-ARR","6482","Zandhuizen - Oosterwolde, Busstation","","3","","46da53","000000","","",""
"1012-103709","1012-ARR","6491","Augustinusga - Buitenpost, Station","","3","","ff8000","000000","","",""
"1012-103710","1012-ARR","6492","Augustinusga - Drachten, Transferium Oost","","3","","8080ff","000000","","",""
"1012-103711","1012-ARR","6501","Boelenslaan - Buitenpost, Station","","3","","","","","",""
"1012-103712","1012-ARR","6502","Boelenslaan - Drachten, Transferium Oost","","3","","80ffff","000000","","",""
"1012-103721","1012-ARR","6551","Surhuizum - Buitenpost, Station","","3","","0080c0","000000","","",""
"1012-103722","1012-ARR","6552","Surhuizum - Drachten, Transferium Oost","","3","","ff80c0","000000","","",""
"1012-103725","1012-ARR","6571","Boornburgum - Drachten, Transferium Oost","","3","","800000","ffffff","","",""
"1012-103726","1012-ARR","6581","De Wilgen - Drachten, Transferium Oost","","3","","80ff80","000000","","",""
"1012-103727","1012-ARR","6591","Drachtstercompagnie - Drachten, Transferium Oost","","3","","8080c0","000000","","",""
"1012-103728","1012-ARR","6601","Houtigehage - Drachten, Transferium Oost","","3","","","","","",""
"1012-103729","1012-ARR","6611","Frieschepalen - Drachten, Transferium Oost","","3","","","","","",""
